T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
16.0,26.1,9.1,1014.4,81,1.0,1.1,5.4,239.125
16.0,26.1,9.1,1014.4,81,1.0,1.1,5.4,239.125
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.6,26.2,9.6,1013.9,85,0.6,0.0,-,365.29166666666674
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.2,25.3,9.5,1013.4,81,0.8,2.2,14.8,312.2083333333333
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
16.5,24.5,10.8,1012.2,74,1.6,10.2,22.2,121.33333333333331
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.4,24.9,8.2,1012.8,82,1.0,0.7,3.5,202.875
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
15.5,24.9,9.4,1015.1,88,0.6,2.6,7.6,260.1666666666667
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
16.3,22.4,10.8,1012.8,91,0.6,3.1,11.1,277.7083333333333
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
15.4,19.7,11.6,1016.0,93,0.6,4.4,9.4,284.1666666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
14.6,15.9,12.5,1016.9,95,0.5,0.4,3.5,288.4166666666667
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
13.6,20.4,7.5,1020.7,67,1.1,10.2,40.7,166.91666666666666
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
12.3,20.6,6.2,1019.4,71,1.3,4.4,18.3,169.0
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
11.9,17.1,6.5,1018.6,84,1.1,1.1,5.4,186.04166666666663
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
14.3,19.2,10.9,1020.5,91,1.6,4.8,11.1,nan
29.8,34.9,22.5,1004.2,68,2.6,6.7,18.3,38.25
29.8,34.9,22.5,1004.2,68,2.6,6.7,18.3,38.25
29.8,34.9,22.5,1004.2,68,2.6,6.7,18.3,38.25
29.8,34.9,22.5,1004.2,68,2.6,6.7,18.3,38.25
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,25.3,1003.5,62,3.1,4.3,14.8,47.41666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
31.0,36.3,26.0,1002.8,61,2.3,4.4,11.1,56.91666666666666
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.4,36.2,25.2,1003.6,61,2.6,5.6,14.8,54.625
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.0,35.8,24.2,1007.7,58,2.6,9.6,18.3,45.95833333333334
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.1,35.7,24.0,1008.1,57,2.4,5.7,16.5,52.25
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
30.7,36.3,25.4,1009.2,54,3.1,8.9,16.5,43.33333333333334
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
31.0,36.9,24.3,1010.1,54,3.1,3.1,11.1,41.958333333333336
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.3,36.9,24.6,1009.1,58,2.6,2.8,9.4,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.7,37.0,24.4,1008.1,57,2.7,2.0,14.8,0.0
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
30.9,37.2,24.5,1008.3,65,1.6,1.1,5.4,45.75
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
29.6,35.2,24.9,1009.9,59,1.9,3.0,20.6,70.70833333333333
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.6,22.2,1010.0,56,2.3,3.3,11.1,51.79166666666666
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
27.6,34.5,18.6,1009.8,66,1.8,8.7,14.8,0.0
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.4,33.6,21.4,1011.0,75,1.9,5.4,14.8,11.583333333333336
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
24.5,30.4,19.6,1014.8,73,2.1,3.1,7.6,13.0
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
23.8,31.5,16.5,1012.5,61,1.4,4.3,11.1,156.25
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
24.7,32.3,16.6,1013.3,60,1.8,4.4,14.8,156.0
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.3,18.0,1014.5,60,1.4,2.0,5.4,151.79166666666666
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.4,33.1,18.6,1012.3,71,1.0,0.9,3.5,252.625
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
25.1,32.3,19.4,1014.9,69,1.4,2.0,9.4,119.41666666666669
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
24.9,32.6,19.5,1013.7,67,1.4,1.9,9.4,126.0
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
23.2,32.1,16.0,1013.7,62,1.0,3.7,11.1,232.33333333333331
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.5,29.3,16.6,1014.0,57,1.3,5.4,11.1,215.54166666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
22.7,31.1,15.8,1014.5,54,1.4,7.2,20.6,239.41666666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.4,31.2,15.0,1013.4,58,1.1,4.1,14.8,196.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
23.9,31.7,16.6,1012.9,69,1.0,2.4,11.1,232.54166666666663
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.0,32.1,17.1,1014.6,69,1.3,1.7,9.4,185.5
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
24.2,31.6,17.2,1015.3,62,1.1,4.3,11.1,282.1666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.5,27.6,11.7,1016.6,56,1.3,3.3,11.1,257.6666666666667
18.3,27.6,9.0,1016.4,48,1.3,7.4,22.2,166.875
